customer_tweet_id,customer_text,support_tweet_id,support_text
1838016,@AppleSupport many times occurs while sliding down,1838015,"@550975 Has the device been restarted since this began? If this continues after a restart, meet us in DM, please. https://t.co/GDrqU22YpT"
2517051,So my phone won’t call or receive calls from anyone… And the battery went from about 35% down to 1% in just a few minutes. What is going on? @115858,2517050,@717000 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
1155275,@391768 @AppleSupport I.S there a solution yet? Its driving me wild this I.S,1906369,"@568010 We're happy to help. Join us in DM and let us know which iOS version number is installed, and have you tried any troubleshooting? https://t.co/GDrqU22YpT"
1394569,"Every time I connect to my car USB, I'm getting ""Loading Error"" after the OS11 update.  Hopefully @Applesupport gets it fixed yesterday.",1394568,@444314 Have you updated to 11.0.3 yet? https://t.co/80YRnjDFDk Send us a DM and include the country you're in. https://t.co/GDrqU22YpT
2058426,@AppleSupport check dm’s please,2058425,"@608789 We've received your DM, and are working on a response. Please keep an eye on your inbox for additional support. https://t.co/GDrqU22YpT"
1864508,When you gonna fix the fact I can’t control music/podcast from my lock screen &amp; slide up screen. @115858,1864507,@557048 We're here for you. To confirm. You have an issue where you're unable to control music/podcasts from the Control Center? DM us. https://t.co/GDrqU22YpT
1429718,@AppleSupport Since the iOS update my phone battey dies amd my phones lagging !!!  Sort it out ?,1839566,"@391697 We'd love to help with the battery issue. DM us your complete software version from Settings &gt; General &gt; About, next to version. https://t.co/GDrqU22YpT"
2066392,@AppleSupport fix this shitty fucking update or send me a phone that actually works with it.,2066391,@611066 We'd like to help you enjoy the latest update. Please DM us details to the issue you're experiencing and we'll get started. https://t.co/GDrqU22YpT
729303,"@AppleSupport Hi, After I updated my iPhone 6 Plus and Apple Watch Series 1 to the latest OS I am not able to use Siri to do any calls.",729302,"@294680 Thanks for reaching out to us. We are always happy to help. To clarify, you're able to use Siri for other tasks?"
1998827,@115858 @AppleSupport YALL NEED TO FIX THIS GLITCH IM SICK OF DELETING TWEETS BC THEY LOOK FUNNY,1998826,@591012 We'd like to look into this. DM us more about the issue you're having and which type of device you're using: https://t.co/GDrqU22YpT
2519487,"@AppleSupport For the record, Apple contacted me and fixed the problem. Thank you!",2748421,@717670 We're glad to hear it!
369281,@AppleSupport hey Apple my iPhone 8+ makes crackling sounds when my music is playing,369279,@203487 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
1975843,@115858 @AppleSupport why when I type the letter “I” a question mark box pop up 😐 I️ updated my phone too,1975841,@585119 Thanks for letting us know. We'd like some details to assist. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT
1606766,Hey @AppleSupport I've been getting this message since I upgraded to iPhone 8 4 days ago &amp; restored from old iPhone. How do I make it stop?? https://t.co/8KgIQNIuRl,1606764,@335376 We'd like to help. Does this only appear in this application? Is there an update in the App Store available?
556019,i loved my iphone 6 until you decided to absolutely fuck my phone with your shit update @115858,556018,@249880 We want you to have an enjoyable experience while using your iPhone. Tell us what's happening in DM and we'll do everything that we can to get this sorted for you. https://t.co/GDrqU22YpT
1743492,"@81507 @AppleSupport I don’t know....I had s3 s5 etc without issues. My phone is almost unusable. Makes random calls, texts websites 🤬🤬🤬🤬🤬🤬🤬🤬😰😰",1743491,@525867 Hey there. We'd like to look into this with you. Send us a DM with more details. We'll help you there. https://t.co/GDrqU22YpT
1702003,@115858 um y’all need to fix this lil I️ glitch! Fuck is going on!!!!,1702002,@516038 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2729168,@AppleSupport @4150 no I don't. Is there any other way I can do it?,2729170,@765195 Was it acting the same if you try to access the update using cellular data as well?
1531361,Hey @AppleSupport Spell check doesn't like me using this word. #Precariat - Wikipedia https://t.co/4urh1Uil0Z,1531360,@475072 We can help. Let us know the device you're using and the software version installed. Thanks in advance.
367496,iOS 11.0.2 has it so that I can’t talk on the phone unless it’s on speaker @AppleSupport @115858,367495,@203049 Let's see what we can do. Have you tried all the steps here? https://t.co/E7ZcwDssKb
908228,@AppleSupport can you run a diognostiv6 on my phone it won't turn on just flashes a white screen with black apple logo,908226,@335680 We can offer assistance for your iPhone. Let's try the suggestions here and let us know if it works: https://t.co/8MvHMFZ83h
2527042,"@115858 needs to get it together, my phone has been fucking up all day for no reason",2527041,@559136 We'd like to take a look at this with you. What seems to be going on? Let us know in DM. https://t.co/GDrqU22YpT
2010516,Hey @AppleSupport ... Wtf is this -&gt; I️,2010515,@594520 Hi there! This should help you out: https://t.co/xU1AGHStV6 Send us a DM if you notice the issue after following those steps. https://t.co/GDrqU22YpT
2888432,@AppleSupport why is it that none of my live backgrounds animate?,2888430,"@266977 We'd like to help. To start, could you please let us know which device and software version you're using?"
2533562,"Hi @AppleSupport since updating my software on my phone it crashes about 6 times a day and this morning my alarm didn’t ring, it was going off but silently. I can’t seem to find how to uninstall the new software but I want it gone, it’s causing me problems. Please help!",2533561,@720957 We'd like to look into this with you. DM us by clicking on the link below. We'll go from there. https://t.co/GDrqU22YpT
1746056,@115858 hurry up and fix this glitch. I️ can’t take it.,1746055,@526443 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2914648,"@AppleSupport Having an issue where my MacBook Pro can’t send/receive/sync via iMessage but my iPhone X has no trouble doing so. I’ve logged out and back in to all devices and still no dice on my MacBook, it just hangs while sending. Help?",2914646,"@447511 Hey, we'll help you so that you can send messages from your MacBook Pro. First, can you tell us the exact macOS version installed? Also, does this persist even after a restart and while connected to different networks?"
1165388,"@AppleSupport Yes sir, and about maybe a week or two go",1165390,@394115 Could you go to Settings &gt; General &gt; About and tell us what you see under Available and Version?
2028530,"@AppleSupport No to any android phone , called Apple tech support before ,filled up an online feedback form for the iphone8 , no response and no solution",2028532,@203087 We've received your DM and will continue working from there. Be on the lookout for our response.
1484778,@AppleSupport I have the iPhone 8 Plus and iOS 11.1,1484777,@464804 Thanks. Let's take this conversation into a DM. https://t.co/GDrqU22YpT
2942146,"Hallo @AppleSupport, ich fahre mit einem fast 100% Akku los zur Arbeit und komme mit 30% Akku wieder an. WARUM. Ich hab schon letztes Jahr festgestellt, dass mein Handy sehr kälteempfindlich ist. Was kann ich tun, dass mein Akku stand hält??",2942145,@812866 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1175446,Dear @115858 I’ve updated to the latest OS. Why does this keep happening on my lock screen?!!! https://t.co/bih4kd1i0X,1175444,@396501 We'll help out. Has the device been restarted since it happened? Let's do that with these steps: https://t.co/OWRDHWSt4h
2896143,"@AppleSupport Did that. Okay, I’ll take my phone in. Thanks!",2896145,"@802524 Are you continuing to see new Live Photos even though you've made sure the option to Preserve Settings is on? We always recommend setting a reservation to ensure you get the attention you need, so please DM us at this point, and we'll help get this sorted out. https://t.co/GDrqU22YpT"
1947486,@253248 @133210 @78566 @115858 I use my phone for work. It lasts me 2 hours with this new update before I have to sit by a charger,1947485,@578693 Let’s team up to get your iPhone back on track. Could you let us know more details via a DM? We’ll move from there. https://t.co/GDrqU22YpT
1275148,@AppleSupport I very much appreciate your desire to help such important tasks. I’m running on the iOS 11.0.3,1275150,@418492 Take a look at these tips to help: https://t.co/bivpdfBNJ6
1246461,@115858 @AppleSupport who can I chat/ contact about an issue I had with the @17425 not honoring my AppleCare+?,1246460,@412439 Let's look into this together. Please send us a DM and we will go from there. https://t.co/GDrqU22YpT
2039661,the more i update my iphone the more it sucks smh @115858,2039660,@603084 We're here for you. Send us a DM with the details of any issue you're experiencing. We'll get started there. https://t.co/GDrqU22YpT
